3508.04008	0.55053
3506.11152	0.54977
3504.18297	0.54902
3502.25442	0.54827
3500.32586	0.54752
3498.39731	0.54677
3496.46875	0.54601
3494.54020	0.54523
3492.61165	0.54442
3490.68309	0.54360
3488.75454	0.54278
3486.82598	0.54201
3484.89743	0.54131
3482.96887	0.54068
3481.04032	0.54009
3479.11177	0.53948
3477.18321	0.53885
3475.25466	0.53820
3473.32610	0.53755
3471.39755	0.53688
3469.46899	0.53620
3467.54044	0.53554
3465.61189	0.53494
3463.68333	0.53438
3461.75478	0.53387
3459.82622	0.53339
3457.89767	0.53292
3455.96912	0.53245
3454.04056	0.53201
3452.11201	0.53157
3450.18345	0.53108
3448.25490	0.53057
3446.32634	0.53009
3444.39779	0.52966
3442.46924	0.52931
3440.54068	0.52903
3438.61213	0.52881
3436.68357	0.52862
3434.75502	0.52838
3432.82647	0.52812
3430.89791	0.52785
3428.96936	0.52758
3427.04080	0.52730
3425.11225	0.52706
3423.18369	0.52688
3421.25514	0.52676
3419.32659	0.52670
3417.39803	0.52670
3415.46948	0.52675
3413.54092	0.52681
3411.61237	0.52684
3409.68381	0.52685
3407.75526	0.52684
3405.82671	0.52682
3403.89815	0.52683
3401.96960	0.52687
3400.04104	0.52697
3398.11249	0.52713
3396.18394	0.52733
3394.25538	0.52755
3392.32683	0.52776
3390.39827	0.52793
3388.46972	0.52807
3386.54116	0.52818
3384.61261	0.52829
3382.68406	0.52839
3380.75550	0.52851
3378.82695	0.52867
3376.89839	0.52890
3374.96984	0.52918
3373.04129	0.52946
3371.11273	0.52974
3369.18418	0.53000
3367.25562	0.53022
3365.32707	0.53038
3363.39851	0.53049
3361.46996	0.53062
3359.54141	0.53082
3357.61285	0.53107
3355.68430	0.53134
3353.75574	0.53166
3351.82719	0.53202
3349.89863	0.53241
3347.97008	0.53279
3346.04153	0.53315
3344.11297	0.53347
3342.18442	0.53383
3340.25586	0.53425
3338.32731	0.53473
3336.39876	0.53529
3334.47020	0.53592
3332.54165	0.53661
3330.61309	0.53734
3328.68454	0.53810
3326.75598	0.53888
3324.82743	0.53961
3322.89888	0.54028
3320.97032	0.54092
3319.04177	0.54155
3317.11321	0.54217
3315.18466	0.54278
3313.25611	0.54341
3311.32755	0.54405
3309.39900	0.54469
3307.47044	0.54531
3305.54189	0.54588
3303.61333	0.54638
3301.68478	0.54683
3299.75623	0.54726
3297.82767	0.54771
3295.89912	0.54819
3293.97056	0.54873
3292.04201	0.54931
3290.11345	0.54994
3288.18490	0.55060
3286.25635	0.55127
3284.32779	0.55192
3282.39924	0.55256
3280.47068	0.55319
3278.54213	0.55382
3276.61358	0.55449
3274.68502	0.55525
3272.75647	0.55611
3270.82791	0.55705
3268.89936	0.55804
3266.97080	0.55908
3265.04225	0.56013
3263.11370	0.56116
3261.18514	0.56213
3259.25659	0.56308
3257.32803	0.56403
3255.39948	0.56499
3253.47093	0.56599
3251.54237	0.56703
3249.61382	0.56814
3247.68526	0.56927
3245.75671	0.57042
3243.82815	0.57154
3241.89960	0.57260
3239.97105	0.57360
3238.04249	0.57456
3236.11394	0.57550
3234.18538	0.57646
3232.25683	0.57745
3230.32827	0.57852
3228.39972	0.57964
3226.47117	0.58079
3224.54261	0.58194
3222.61406	0.58305
3220.68550	0.58409
3218.75695	0.58508
3216.82840	0.58605
3214.89984	0.58703
3212.97129	0.58802
3211.04273	0.58903
3209.11418	0.59008
3207.18562	0.59121
3205.25707	0.59237
3203.32852	0.59352
3201.39996	0.59463
3199.47141	0.59569
3197.54285	0.59671
3195.61430	0.59768
3193.68575	0.59865
3191.75719	0.59965
3189.82864	0.60070
3187.90008	0.60180
3185.97153	0.60295
3184.04297	0.60411
3182.11442	0.60526
3180.18587	0.60637
3178.25731	0.60743
3176.32876	0.60845
3174.40020	0.60944
3172.47165	0.61042
3170.54309	0.61142
3168.61454	0.61247
3166.68599	0.61357
3164.75743	0.61469
3162.82888	0.61581
3160.90032	0.61692
3158.97177	0.61799
3157.04322	0.61903
3155.11466	0.62001
3153.18611	0.62094
3151.25755	0.62186
3149.32900	0.62280
3147.40044	0.62378
3145.47189	0.62480
3143.54334	0.62582
3141.61478	0.62684
3139.68623	0.62785
3137.75767	0.62883
3135.82912	0.62976
3133.90057	0.63063
3131.97201	0.63147
3130.04346	0.63229
3128.11490	0.63313
3126.18635	0.63401
3124.25779	0.63491
3122.32924	0.63584
3120.40069	0.63675
3118.47213	0.63764
3116.54358	0.63849
3114.61502	0.63929
3112.68647	0.64008
3110.75791	0.64086
3108.82936	0.64163
3106.90081	0.64240
3104.97225	0.64317
3103.04370	0.64395
3101.11514	0.64475
3099.18659	0.64555
3097.25804	0.64634
3095.32948	0.64710
3093.40093	0.64783
3091.47237	0.64854
3089.54382	0.64920
3087.61526	0.64984
3085.68671	0.65050
3083.75816	0.65117
3081.82960	0.65183
3079.90105	0.65250
3077.97249	0.65319
3076.04394	0.65389
3074.11539	0.65457
3072.18683	0.65522
3070.25828	0.65585
3068.32972	0.65648
3066.40117	0.65709
3064.47261	0.65772
3062.54406	0.65834
3060.61551	0.65897
3058.68695	0.65963
3056.75840	0.66031
3054.82984	0.66098
3052.90129	0.66163
3050.97273	0.66225
3049.04418	0.66283
3047.11563	0.66336
3045.18707	0.66387
3043.25852	0.66436
3041.32996	0.66483
3039.40141	0.66527
3037.47286	0.66570
3035.54430	0.66613
3033.61575	0.66653
3031.68719	0.66690
3029.75864	0.66725
3027.83008	0.66758
3025.90153	0.66784
3023.97298	0.66802
3022.04442	0.66813
3020.11587	0.66822
3018.18731	0.66828
3016.25876	0.66832
3014.33021	0.66835
3012.40165	0.66837
3010.47310	0.66834
3008.54454	0.66828
3006.61599	0.66820
3004.68743	0.66806
3002.75888	0.66786
3000.83033	0.66758
2998.90177	0.66727
2996.97322	0.66693
2995.04466	0.66654
2993.11611	0.66606
2991.18755	0.66546
2989.25900	0.66473
2987.33045	0.66383
2985.40189	0.66275
2983.47334	0.66153
2981.54478	0.66018
2979.61623	0.65872
2977.68768	0.65718
2975.75912	0.65562
2973.83057	0.65408
2971.90201	0.65259
2969.97346	0.65118
2968.04490	0.64992
2966.11635	0.64881
2964.18780	0.64777
2962.25924	0.64675
2960.33069	0.64569
2958.40213	0.64459
2956.47358	0.64346
2954.54503	0.64230
2952.61647	0.64109
2950.68792	0.63975
2948.75936	0.63825
2946.83081	0.63660
2944.90225	0.63487
2942.97370	0.63318
2941.04515	0.63161
2939.11659	0.63020
2937.18804	0.62892
2935.25948	0.62771
2933.33093	0.62654
2931.40237	0.62539
2929.47382	0.62424
2927.54527	0.62314
2925.61671	0.62213
2923.68816	0.62131
2921.75960	0.62077
2919.83105	0.62068
2917.90250	0.62118
2915.97394	0.62233
2914.04539	0.62388
2912.11683	0.62540
2910.18828	0.62660
2908.25972	0.62745
2906.33117	0.62809
2904.40262	0.62861
2902.47406	0.62911
2900.54551	0.62966
2898.61695	0.63027
2896.68840	0.63096
2894.75985	0.63174
2892.83129	0.63261
2890.90274	0.63354
2888.97418	0.63451
2887.04563	0.63554
2885.11707	0.63657
2883.18852	0.63757
2881.25997	0.63851
2879.33141	0.63935
2877.40286	0.64012
2875.47430	0.64084
2873.54575	0.64160
2871.61719	0.64245
2869.68864	0.64341
2867.76009	0.64446
2865.83153	0.64550
2863.90298	0.64642
2861.97442	0.64712
2860.04587	0.64756
2858.11732	0.64780
2856.18876	0.64793
2854.26021	0.64809
2852.33165	0.64857
2850.40310	0.64981
2848.47454	0.65224
2846.54599	0.65562
2844.61744	0.65915
2842.68888	0.66223
2840.76033	0.66486
2838.83177	0.66720
2836.90322	0.66935
2834.97467	0.67139
2833.04611	0.67330
2831.11756	0.67507
2829.18900	0.67670
2827.26045	0.67818
2825.33189	0.67954
2823.40334	0.68081
2821.47479	0.68201
2819.54623	0.68314
2817.61768	0.68423
2815.68912	0.68528
2813.76057	0.68630
2811.83201	0.68728
2809.90346	0.68821
2807.97491	0.68910
2806.04635	0.68992
2804.11780	0.69068
2802.18924	0.69140
2800.26069	0.69209
2798.33214	0.69275
2796.40358	0.69338
2794.47503	0.69401
2792.54647	0.69463
2790.61792	0.69519
2788.68936	0.69569
2786.76081	0.69611
2784.83226	0.69648
2782.90370	0.69682
2780.97515	0.69716
2779.04659	0.69751
2777.11804	0.69787
2775.18949	0.69826
2773.26093	0.69866
2771.33238	0.69905
2769.40382	0.69942
2767.47527	0.69974
2765.54671	0.70001
2763.61816	0.70024
2761.68961	0.70045
2759.76105	0.70067
2757.83250	0.70092
2755.90394	0.70119
2753.97539	0.70148
2752.04683	0.70178
2750.11828	0.70209
2748.18973	0.70236
2746.26117	0.70256
2744.33262	0.70267
2742.40406	0.70273
2740.47551	0.70279
2738.54696	0.70289
2736.61840	0.70308
2734.68985	0.70335
2732.76129	0.70371
2730.83274	0.70410
2728.90418	0.70448
2726.97563	0.70482
2725.04708	0.70510
2723.11852	0.70533
2721.18997	0.70551
2719.26141	0.70569
2717.33286	0.70591
2715.40431	0.70621
2713.47575	0.70661
2711.54720	0.70711
2709.61864	0.70767
2707.69009	0.70821
2705.76153	0.70869
2703.83298	0.70907
2701.90443	0.70935
2699.97587	0.70955
2698.04732	0.70974
2696.11876	0.70997
2694.19021	0.71027
2692.26165	0.71065
2690.33310	0.71110
2688.40455	0.71160
2686.47599	0.71209
2684.54744	0.71252
2682.61888	0.71284
2680.69033	0.71309
2678.76178	0.71327
2676.83322	0.71342
2674.90467	0.71361
2672.97611	0.71387
2671.04756	0.71422
2669.11900	0.71465
2667.19045	0.71511
2665.26190	0.71552
2663.33334	0.71586
2661.40479	0.71612
2659.47623	0.71630
2657.54768	0.71640
2655.61913	0.71647
2653.69057	0.71659
2651.76202	0.71679
2649.83346	0.71709
2647.90491	0.71746
2645.97635	0.71787
2644.04780	0.71828
2642.11925	0.71862
2640.19069	0.71889
2638.26214	0.71909
2636.33358	0.71925
2634.40503	0.71941
2632.47647	0.71959
2630.54792	0.71984
2628.61937	0.72019
2626.69081	0.72060
2624.76226	0.72102
2622.83370	0.72141
2620.90515	0.72173
2618.97660	0.72198
2617.04804	0.72218
2615.11949	0.72236
2613.19093	0.72252
2611.26238	0.72270
2609.33382	0.72295
2607.40527	0.72327
2605.47672	0.72364
2603.54816	0.72400
2601.61961	0.72432
2599.69105	0.72461
2597.76250	0.72482
2595.83395	0.72498
2593.90539	0.72511
2591.97684	0.72524
2590.04828	0.72543
2588.11973	0.72566
2586.19117	0.72594
2584.26262	0.72624
2582.33407	0.72652
2580.40551	0.72676
2578.47696	0.72696
2576.54840	0.72709
2574.61985	0.72717
2572.69129	0.72721
2570.76274	0.72726
2568.83419	0.72736
2566.90563	0.72752
2564.97708	0.72772
2563.04852	0.72797
2561.11997	0.72822
2559.19142	0.72843
2557.26286	0.72859
2555.33431	0.72870
2553.40575	0.72875
2551.47720	0.72877
2549.54864	0.72881
2547.62009	0.72889
2545.69154	0.72903
2543.76298	0.72921
2541.83443	0.72944
2539.90587	0.72970
2537.97732	0.72996
2536.04877	0.73017
2534.12021	0.73033
2532.19166	0.73045
2530.26310	0.73053
2528.33455	0.73060
2526.40599	0.73069
2524.47744	0.73083
2522.54889	0.73102
2520.62033	0.73126
2518.69178	0.73153
2516.76322	0.73180
2514.83467	0.73206
2512.90611	0.73225
2510.97756	0.73239
2509.04901	0.73249
2507.12045	0.73258
2505.19190	0.73269
2503.26334	0.73286
2501.33479	0.73310
2499.40624	0.73343
2497.47768	0.73380
2495.54913	0.73418
2493.62057	0.73454
2491.69202	0.73485
2489.76346	0.73508
2487.83491	0.73524
2485.90636	0.73535
2483.97780	0.73544
2482.04925	0.73554
2480.12069	0.73572
2478.19214	0.73599
2476.26359	0.73633
2474.33503	0.73669
2472.40648	0.73704
2470.47792	0.73733
2468.54937	0.73755
2466.62081	0.73770
2464.69226	0.73777
2462.76371	0.73782
2460.83515	0.73789
2458.90660	0.73803
2456.97804	0.73827
2455.04949	0.73858
2453.12093	0.73894
2451.19238	0.73931
2449.26383	0.73964
2447.33527	0.73990
2445.40672	0.74009
2443.47816	0.74020
2441.54961	0.74027
2439.62106	0.74037
2437.69250	0.74053
2435.76395	0.74075
2433.83539	0.74106
2431.90684	0.74141
2429.97828	0.74177
2428.04973	0.74209
2426.12118	0.74233
2424.19262	0.74250
2422.26407	0.74263
2420.33551	0.74274
2418.40696	0.74289
2416.47841	0.74309
2414.54985	0.74334
2412.62130	0.74364
2410.69274	0.74396
2408.76419	0.74425
2406.83563	0.74449
2404.90708	0.74467
2402.97853	0.74480
2401.04997	0.74490
2399.12142	0.74501
2397.19286	0.74517
2395.26431	0.74538
2393.33575	0.74564
2391.40720	0.74590
2389.47865	0.74616
2387.55009	0.74636
2385.62154	0.74649
2383.69298	0.74657
2381.76443	0.74661
2379.83588	0.74666
2377.90732	0.74674
2375.97877	0.74687
2374.05021	0.74708
2372.12166	0.74733
2370.19310	0.74756
2368.26455	0.74772
2366.33600	0.74780
2364.40744	0.74782
2362.47889	0.74780
2360.55033	0.74777
2358.62178	0.74779
2356.69323	0.74792
2354.76467	0.74818
2352.83612	0.74857
2350.90756	0.74899
2348.97901	0.74935
2347.05045	0.74956
2345.12190	0.74960
2343.19335	0.74952
2341.26479	0.74937
2339.33624	0.74924
2337.40768	0.74918
2335.47913	0.74926
2333.55057	0.74949
2331.62202	0.74985
2329.69347	0.75025
2327.76491	0.75060
2325.83636	0.75083
2323.90780	0.75092
2321.97925	0.75085
2320.05070	0.75070
2318.12214	0.75054
2316.19359	0.75046
2314.26503	0.75052
2312.33648	0.75075
2310.40792	0.75108
2308.47937	0.75145
2306.55082	0.75176
2304.62226	0.75195
2302.69371	0.75197
2300.76515	0.75181
2298.83660	0.75155
2296.90805	0.75131
2294.97949	0.75118
2293.05094	0.75121
2291.12238	0.75138
2289.19383	0.75168
2287.26527	0.75203
2285.33672	0.75233
2283.40817	0.75250
2281.47961	0.75248
2279.55106	0.75231
2277.62250	0.75206
2275.69395	0.75182
2273.76539	0.75167
2271.83684	0.75167
2269.90829	0.75182
